Date,Adj Close
2020-11-17,3609.530029296875
2020-11-18,3567.7900390625
2020-11-19,3581.8701171875
2020-11-20,3557.5400390625
2020-11-23,3577.590087890625
2020-11-24,3635.409912109375
2020-11-25,3629.64990234375
2020-11-27,3638.35009765625
2020-11-30,3621.6298828125
2020-12-01,3662.449951171875
2020-12-02,3669.010009765625
2020-12-03,3666.719970703125
2020-12-04,3699.1201171875
2020-12-07,3691.9599609375
2020-12-08,3702.25
2020-12-09,3672.820068359375
2020-12-10,3668.10009765625
2020-12-11,3663.4599609375
2020-12-14,3647.489990234375
2020-12-15,3694.6201171875
2020-12-16,3701.169921875
2020-12-17,3722.47998046875
2020-12-18,3709.409912109375
2020-12-21,3694.919921875
2020-12-22,3687.260009765625
2020-12-23,3690.010009765625
2020-12-24,3703.06005859375
2020-12-28,3735.360107421875
2020-12-29,3727.0400390625
2020-12-30,3732.0400390625
2020-12-31,3756.070068359375
2021-01-04,3700.64990234375
2021-01-05,3726.860107421875
2021-01-06,3748.139892578125
2021-01-07,3803.7900390625
2021-01-08,3824.679931640625
2021-01-11,3799.610107421875
2021-01-12,3801.18994140625
2021-01-13,3809.840087890625
2021-01-14,3795.5400390625
2021-01-15,3768.25
2021-01-19,3798.909912109375
2021-01-20,3851.85009765625
2021-01-21,3853.070068359375
2021-01-22,3841.469970703125
2021-01-25,3855.360107421875
2021-01-26,3849.6201171875
2021-01-27,3750.77001953125
2021-01-28,3787.3798828125
2021-01-29,3714.239990234375
2021-02-01,3773.860107421875
2021-02-02,3826.31005859375
2021-02-03,3830.169921875
2021-02-04,3871.739990234375
2021-02-05,3886.830078125
2021-02-08,3915.590087890625
2021-02-09,3911.22998046875
2021-02-10,3909.8798828125
2021-02-11,3916.3798828125
2021-02-12,3934.830078125
2021-02-16,3932.590087890625
2021-02-17,3931.330078125
2021-02-18,3913.969970703125
2021-02-19,3906.7099609375
2021-02-22,3876.5
2021-02-23,3881.3701171875
2021-02-24,3925.429931640625
2021-02-25,3829.340087890625
2021-02-26,3811.14990234375
2021-03-01,3901.820068359375
2021-03-02,3870.2900390625
2021-03-03,3819.719970703125
2021-03-04,3768.469970703125
2021-03-05,3841.93994140625
2021-03-08,3821.35009765625
2021-03-09,3875.43994140625
2021-03-10,3898.81005859375
2021-03-11,3939.340087890625
2021-03-12,3943.340087890625
2021-03-15,3968.93994140625
2021-03-16,3962.7099609375
2021-03-17,3974.1201171875
2021-03-18,3915.4599609375
2021-03-19,3913.10009765625
2021-03-22,3940.590087890625
2021-03-23,3910.52001953125
2021-03-24,3889.139892578125
2021-03-25,3909.52001953125
2021-03-26,3974.5400390625
2021-03-29,3971.090087890625
2021-03-30,3958.550048828125
2021-03-31,3972.889892578125
2021-04-01,4019.8701171875
2021-04-05,4077.909912109375
2021-04-06,4073.93994140625
2021-04-07,4079.949951171875
2021-04-08,4097.169921875
2021-04-09,4128.7998046875
2021-04-12,4127.990234375
2021-04-13,4141.58984375
2021-04-14,4124.66015625
2021-04-15,4170.419921875
2021-04-16,4185.47021484375
2021-04-19,4163.259765625
2021-04-20,4134.93994140625
2021-04-21,4173.419921875
2021-04-22,4134.97998046875
2021-04-23,4180.169921875
2021-04-26,4187.6201171875
2021-04-27,4186.72021484375
2021-04-28,4183.18017578125
2021-04-29,4211.47021484375
2021-04-30,4181.169921875
2021-05-03,4192.66015625
2021-05-04,4164.66015625
2021-05-05,4167.58984375
2021-05-06,4201.6201171875
2021-05-07,4232.60009765625
2021-05-10,4188.43017578125
2021-05-11,4152.10009765625
2021-05-12,4063.0400390625
2021-05-13,4112.5
2021-05-14,4173.85009765625
2021-05-17,4163.2900390625
2021-05-18,4127.830078125
2021-05-19,4115.68017578125
2021-05-20,4159.1201171875
2021-05-21,4155.85986328125
2021-05-24,4197.0498046875
2021-05-25,4188.1298828125
2021-05-26,4195.990234375
2021-05-27,4200.8798828125
2021-05-28,4204.10986328125
2021-06-01,4202.0400390625
2021-06-02,4208.1201171875
2021-06-03,4192.85009765625
2021-06-04,4229.89013671875
2021-06-07,4226.52001953125
2021-06-08,4227.259765625
2021-06-09,4219.5498046875
2021-06-10,4239.18017578125
2021-06-11,4247.43994140625
2021-06-14,4255.14990234375
2021-06-15,4246.58984375
2021-06-16,4223.7001953125
2021-06-17,4221.85986328125
2021-06-18,4166.4501953125
2021-06-21,4224.7900390625
2021-06-22,4246.43994140625
2021-06-23,4241.83984375
2021-06-24,4266.490234375
2021-06-25,4280.7001953125
2021-06-28,4290.60986328125
2021-06-29,4291.7998046875
2021-06-30,4297.5
2021-07-01,4319.93994140625
2021-07-02,4352.33984375
2021-07-06,4343.5400390625
2021-07-07,4358.1298828125
2021-07-08,4320.81982421875
2021-07-09,4369.5498046875
2021-07-12,4384.6298828125
2021-07-13,4369.2099609375
2021-07-14,4374.2998046875
2021-07-15,4360.02978515625
2021-07-16,4327.16015625
2021-07-19,4258.490234375
2021-07-20,4323.06005859375
2021-07-21,4358.68994140625
2021-07-22,4367.47998046875
2021-07-23,4411.7900390625
2021-07-26,4422.2998046875
2021-07-27,4401.4599609375
2021-07-28,4400.64013671875
2021-07-29,4419.14990234375
2021-07-30,4395.259765625
2021-08-02,4387.16015625
2021-08-03,4423.14990234375
2021-08-04,4402.66015625
2021-08-05,4429.10009765625
2021-08-06,4436.52001953125
2021-08-09,4432.35009765625
2021-08-10,4436.75
2021-08-11,4442.41015625
2021-08-12,4460.830078125
2021-08-13,4468.0
2021-08-16,4479.7099609375
2021-08-17,4448.080078125
2021-08-18,4400.27001953125
2021-08-19,4405.7998046875
2021-08-20,4441.669921875
2021-08-23,4479.52978515625
2021-08-24,4486.22998046875
2021-08-25,4496.18994140625
2021-08-26,4470.0
2021-08-27,4509.3701171875
2021-08-30,4528.7900390625
2021-08-31,4522.68017578125
2021-09-01,4524.08984375
2021-09-02,4536.9501953125
2021-09-03,4535.43017578125
2021-09-07,4520.02978515625
2021-09-08,4514.06982421875
2021-09-09,4493.27978515625
2021-09-10,4458.580078125
2021-09-13,4468.72998046875
2021-09-14,4443.0498046875
2021-09-15,4480.7001953125
2021-09-16,4473.75
2021-09-17,4432.990234375
2021-09-20,4357.72998046875
2021-09-21,4354.18994140625
2021-09-22,4395.64013671875
2021-09-23,4448.97998046875
2021-09-24,4455.47998046875
2021-09-27,4443.10986328125
2021-09-28,4352.6298828125
2021-09-29,4359.4599609375
2021-09-30,4307.5400390625
2021-10-01,4357.0400390625
2021-10-04,4300.4599609375
2021-10-05,4345.72021484375
2021-10-06,4363.5498046875
2021-10-07,4399.759765625
2021-10-08,4391.33984375
2021-10-11,4361.18994140625
2021-10-12,4350.64990234375
2021-10-13,4363.7998046875
2021-10-14,4438.259765625
2021-10-15,4471.3701171875
2021-10-18,4486.4599609375
2021-10-19,4519.6298828125
2021-10-20,4536.18994140625
2021-10-21,4549.77978515625
2021-10-22,4544.89990234375
2021-10-25,4566.47998046875
2021-10-26,4574.7900390625
2021-10-27,4551.68017578125
2021-10-28,4596.419921875
2021-10-29,4605.3798828125
2021-11-01,4613.669921875
2021-11-02,4630.64990234375
2021-11-03,4660.56982421875
2021-11-04,4680.06005859375
2021-11-05,4697.52978515625
2021-11-08,4701.7001953125
2021-11-09,4685.25
2021-11-10,4646.7099609375
2021-11-11,4649.27001953125
2021-11-12,4682.85009765625
2021-11-15,4682.7998046875
2021-11-16,4700.89990234375
2021-11-17,4688.669921875
2021-11-18,4704.5400390625
2021-11-19,4697.9599609375
2021-11-22,4682.93994140625
2021-11-23,4690.7001953125
2021-11-24,4701.4599609375
2021-11-26,4594.6201171875
2021-11-29,4655.27001953125
2021-11-30,4567.0
2021-12-01,4513.0400390625
2021-12-02,4577.10009765625
2021-12-03,4538.43017578125
2021-12-06,4591.669921875
2021-12-07,4686.75
2021-12-08,4701.2099609375
2021-12-09,4667.4501953125
2021-12-10,4712.02001953125
2021-12-13,4668.97021484375
2021-12-14,4634.08984375
2021-12-15,4709.85009765625
2021-12-16,4668.669921875
2021-12-17,4620.64013671875
2021-12-20,4568.02001953125
2021-12-21,4649.22998046875
2021-12-22,4696.56005859375
2021-12-23,4725.7900390625
2021-12-27,4791.18994140625
2021-12-28,4786.35009765625
2021-12-29,4793.06005859375
2021-12-30,4778.72998046875
